NU_INSCRICAO,NU_NOTA_MT
5085085c3fb8ffdb2c6c30fb66fa17f56f0d95d4,462.85915087091047
c60905dd75c5c4ea022000a0d832d19e7b1de7d9,505.7594733469058
6d599c950879cc9667cc49f0bc52ba4868387962,467.3872599083931
7ff56884aabc69f1d8b14577a6407ac705d35620,403.07393704587577
68199e9559d14e9d3619b1d9d5c2ec12aaba571d,527.6845219841066
f77f4a3f4a4174bd6d5f0127b09b3a9436afbc99,473.68529944653767
421ae8bdf8fcfbd12912424dc6b99843ff81f50e,458.7198710755799
3388ba2455af7dba1afc8be01e9ef9aa3cd5b992,445.16288682195756
424bdb568028c00e963fc710f7a31107978feb84,418.8114557961004
9fc249e4d6dece656c8796d34208d45dc535c3a7,557.2798336874268
827c808e5a3d17b81cd7cb9434f92b276416a39e,439.92853294519443
3b14b7a79a33800100b57153088a4658c2979c57,425.32797265244903
5916e2530308e5ce4602179367a5372a5f5135e2,461.93078379453306
a5880689fa0d7e2b80596a17c3f6a9e85439d398,528.5454024811438
c8cf5c4159c454809b801ea438db3974e8242c7b,543.3935294814489
77bc9ff2fdd54be8bebaa4eae19fed3c6c6b3955,632.1539899378815
19b8b06263c22bc148bd3e79ced71751b0462f67,491.19001753219544
68043cf6df7116c4fbe9e8c461155a79d1149997,520.1174164820106
ffbf2b9497516c22da904a5736fef527ba8b868f,426.5172599693337
5001def5a54c7352a7f5efe6ca553cddeca44e73,503.9663771484268
3c0db6da5f1639ebd267f63eaf86ac8569a8527f,593.0512435962173
c69d18e6e6b386e2e1592648d9e2366de5f64c06,466.0798522495955
c57a918711e5f9909c06865804a1cc13ccb38936,460.37737290349526
d43c8bc37d22f63102d62317b61cbcdb1331054c,573.5871288005933
373440621611720645f51dbbada979c89bb14cd9,467.09927362858036
6cb9ea06bba586157fee26eb9d3642894fd55b43,443.90808083565946
b6ec42121f5e7659aa01f3ebe1d18e02b74b3a7a,477.76092865788263
84db81d48417a1f9bef9a5b72a0eb395b5a9846e,488.15215923627443
36f872f6120d768d0659a8dc67903c0ebf85f7e1,431.03913097093294
6eac66cd9ec970d8887a7df2ed69c132b8049521,521.0761492966171
194268c39d944ac4b3930c2c0bd8342c15773ad0,474.43783048060493
32ecd1831c2972d2e350967d4c96614030d9c2e6,439.70089890027907
d6ee1053b27c4c184f9f5dc8c804c99f204a32dc,499.6019321522838
9f9fc9c670143177022b7ea79292186768fb3849,417.0835629565289
fe8333dd7a48c2c6da19394b93e6413b2d969588,715.571370370601
993bbc66f81ddc13f9b4c47931ab71f5c472f0d6,539.9651202546254
e7155d360d9614f96d8f28af8cebee412228e753,521.2783291610353
8bc5a02113c1d872fd3d7c745df40e622400e51a,635.6270883846544
2900ff93d1f83e953e0b7abdfa3fb081366c967c,481.87129904394095
e3674c21fa2357713f79e3e228580d7a772c62ca,524.5939515080448
7c8d53c9ecdb67403aa3a048a3d91f076934b160,475.3566911910549
406d38e4421757935a3e7898f767a98c306e4015,500.1884877026495
9aa4a411cd914b73b9d2843d50f7796dad1c0969,444.1367024699399
061ec45bddd19204b4ed9e1cc794b116aaffcd97,589.1159293468099
a90881337238e2cea4c2ce693aa1b6bb8dc3e23d,487.89304266917105
0cae68bb07813f6be4f476c21d699c697cb479d9,488.0872206350219
1ab6ff506119fe0fb2b17147c7019e7419a4be14,486.2393916192779
83400bcebb04d1605ad7d37568b1bf4bde04b494,452.81513968999997
54899865c8bed8eb4d54c8d4c8ae09a30864290c,656.3809314957014
63e7e834e16f11029f62736780b3a101cac5e5f8,614.7340789145048
dc7a06efb8feb5e397b1d57d5478e2965322e80e,472.48003028401297
625786c698ec763a4dbba2978876dacf605d42c8,475.05607419103586
8ba8d9f7e4d980b58556226d906e2236659cda4f,391.490634660973
db1b380fa7e57e26a6aaf292a1ce10cd88be4d5c,477.68115680969663
ef52f1830fe4acb0d7ce223353a239b3fac81925,451.3628923069304
873ca0475258c0454ff969ff7f8b779c30729f48,479.2366628504916
43d7bd465f67853f09b8ea211afa8cba29d6452a,386.28652146796367
0495f3de4b62dd3864b46d99dd94d2cac5ee30e5,429.1727628033153
691a5440a2e6406b5444e5322ca44e06ccb3ddf6,506.96805556548884
49a9e7f2baa21147daed25a03be27ef0d785cdaf,422.7167170798064
f9f2a8ef22a9ca0df9043d97f8091821346f7efa,560.3312383418506
2c2e3ea8b9a1097ce7a9330a386a2b32b4693317,568.3588163741441
97854c6bc17f30f476dc404dc3e74bda38afb8ba,495.0533549729382
c57e5c73a18d895c0d10f18f4ca74d5073c16698,545.9436870032989
2ed840bcb61092680e034399b5b638d6492e146e,505.0586160951231
20eaf4dfc827e8fa9f3fc7d7c7b7ba1c66e4fba7,461.63375020821246
1a4a30ccca625947b0d2a60f25702e8066320f5c,467.0461947679717
291eda98ff5f826d1adeec3ce1efc385ece76e7c,421.41793018795727
a976f1e8f9ba929071999ca384edb2f2bd0e0026,449.43579872055506
fe944ad10aedde4f5e27c0db435fd4bd65a12dc3,466.89004340367444
601eb56c4870e7f3ce567bef879997434fab6978,424.14922035005947
195b20dc6c758d0fb1709ceeb16fff1be40ba63c,469.8063151760479
8d2007f35400585b1a23535658a56e3f56deae16,592.1647091933878
504fb778c3000f0f74c49d28a157ef535df7b26e,493.0469715096572
41486a1936312d298dd64860a5d146bbe6e1f6ad,439.7072696477194
9b451f12c10f88c290d1c4f6e84bf4d12094e8d1,469.1032296329584
eaf79174460e09e7653d588de06f97e1bbd42138,522.2677110958356
cd62a1fa1eb574a4ec4ec390d3510e65db72e1ad,409.8653074613532
2181b6cd1a507e4be28b56bc22a49fc0c508891f,481.75660692012366
5cf539ec5fbefdd7e36c73555623aef55261b30a,608.6286309484346
cfcaab878786f9216a4d8433f2a46bad9276aee4,468.41451864492905
1b24de7ad1184ad4a97f373e876b96eea61c6b17,532.9758069601346
c261830482fb017b2cca67da0781f4b8b8d83187,486.2492471811002
62add403579d50fbee420593bd16447b10679b89,526.8938677374663
d8e056958f364d9b9abc8cd7d7e464341655e324,492.31398661405785
e00b16108ae0577000f16ced5a92205b35879b17,418.7322966652108
578b34d9c52218727f025eeeb7e9ece099e7962e,491.7203637747204
91011d06f4c11199a3ae872aacadadd7d5d75f1c,482.92680801901986
139838127162e6aa92bebbc5651e0472286a0619,476.1824144150701
3c4914af467ac58e125a45a078ab6cd43e13b655,462.7999745388414
2a325c32daf5b142cb0312bd9bc7b97ab6dc2fd8,438.0251223612732
df7d7db821755b6e9a024a3cebe06b8155d9c708,432.93891831630907
8134453bc66345ba09033fc2118df694fa6a5299,462.3376687450808
6e3fa5e6dd0bf71c8fb50f78c463e3b69ac0a00b,474.54816294158843
b04d55df23021bca201b74ffe2e63ea7f2449877,462.8505137080668
3f318550fb1494cc6160d1e031ae29ac2fc065aa,468.9162291534878
ef77de8ef635260390a3261262869ca5c6135f59,472.53775419703965
2dd2c7b4d6c1a00daa2ec9d46085f48d3597d8e2,503.6768671337889
c7cc0461b2c741ae81ee815a975dc6b9e514875c,459.69750444035213
73274817307e9baf478abdd2e6e73bab0ab26ecc,488.9569047857576
af6c4e9ec5b12de767977306416bd0d9447d310d,435.2185755865001
7b309e8114f95274ac95aad6697df953fce1d861,432.08744107687494
354a476d6cc00db02bbe4bacbebe0298c14b9926,496.5123434570024
1129f19bd9bdda52f995bbbc88ac1d7b2c7b10d4,429.69326810912077
adcb305091a3f8b4a9771362caaae7d2b39465c2,482.5293287480901
3b08ec5615162eeef39ddf97c305601f8d6be53c,606.9965705506049
dd8bf6ed8a7291b0bac35478a7d4812939478898,519.6520557487047
298c9c61c87385c00c8eaa4192d153a8d059e411,458.74752210129486
df79eec536e5028c8774e72b5ed0ea72ee8f63b5,462.00631094525835
64449fe7c928f02f796c5b0d527c681b537f7859,449.53424784526237
bfaa66d24544cca4105e4364d9228bb8dc61c14a,470.311485827792
62d6fdccdcae41351a63bcd346eb65178c0481f1,393.3816146505287
5b4105ad5fc607cdcd25108cdb499ec0c7f7cd5c,568.250077146873
f0d08da594cee151c351acda8e05cedb7aa8f2e6,565.6318355102591
cd2030092aacaa9580845fc92189ad3bc1a88129,406.8440517710695
1372e1ae0bd729de3f59baae76f62b02b73b21ac,480.169136256517
3a74629fd3af085f644ada2fd31359de263dc95d,467.72055174685323
c5c4d066740c70017879a186e3df0b148edb1785,408.8639147506398
93622845055ef268067ee6964763aff9683e8360,425.33652740256315
5201a5f9e394334dc5fd4a496f8f50e6208d19e7,387.65958368112956
7e760b93b2a189673c81aff7015aca45b4f50f3e,469.2431692543823
eaa1a34e13b8a09212e41da38d9aeb156cdb67ec,498.1571169123063
e4e972daa04fa516a7faddc8f3a9051fa1a3ef73,428.5991956551821
04013eb3b9f5e047e3c384cbc124d6be434890c1,403.3656255977984
da0d4b43fd0c5896ab67944d72aa269aa842668e,622.7619852749035
27b0ea08fbfdf0ab929e8910fb53de7f2d38e027,474.2394309423995
bf751d79db8096cf876ac75002003bf2a7da2035,422.6157162500321
6e85f5878fde0da41bcbdeb1050e561c334bc31f,504.1239281153643
726af52ecc5309864376cfbb79843e4d9bc67eb0,515.9286513732559
cdad5bfc0354572880fa799d9a0af784137de4a0,463.6526958374693
ab662cdba1df0e1c825e0a4ee853ba1e1cbc93b7,504.8912051778851
9cb5797ed8f7ede425ba307f769774b42460774c,466.75922596780725
ac75c3f733f769455017ffdcf9b4ef75af3f853b,402.68103471266147
8c408798149631973f52a14f363b604349f3425d,579.2335979661134
b2994317d9802cb04c018f57f863aaa6fae7a2b7,457.6442462930133
0f1c44bdb576aa13a22627c4415521e2a68398e9,471.49163983047737
b04c28955fd0f07bf69fc01d69aed8d166814b31,428.04847336638824
8526e4bbbef79ed45f772a3cf3f872feca4b2c78,435.53359895492054
fa2603e1077c05493a48a74c6365a8d938b9bb58,449.1817853549048
0432abb93e94758393c78d674c53761c8e7547b2,413.2879337338648
49b0b691c0182295bc83ac4cc9d50a64a5848c0d,549.1467190602951
40e4c903604e672a031abf55a0e9d0be2499e19d,554.6541288998308
954ace12d31d77ef4ea626ea92bdeb925fd6e5ae,556.9711793510212
ae275ec587fa99cbc535a14b099e9a53418ad6f5,612.7146750219174
a40bcb038126e8fcc18613587d349c451b17495e,683.4088413766581
9b19bbaedd6ecaef988bef930c5793119b19dc00,432.7925077284907
62d3a19afc54c1410e6e771ea29b909f8796cdcc,489.8377378984583
d20057efa140f475a2ab2abe27411b82e8da0e5e,518.2310933452097
96e1a9ae54f3094c2837def24b35651fd65b7683,479.4952579772128
3d6a4ab1849805f82b0f394f9a4fa437f4b32ac3,421.93113556051753
6be58e40bbd01a8ac4d505fbd0365dd83af28e95,467.38701646215344
f97828327a4314a4678a907d32d289e43235a80f,463.2002160113318
46ef075a91ce3096159d24ef137e502955a2e92a,425.7047323909405
525cdb6a9a5f67818cf00847195ba88f8fe91978,473.9695116840713
0fd2ebb2cba41467a2f1f064879e27c14671db11,450.2650371506411
1a4a64788e42e62aebaf976e118e4312f271be20,551.8705516224503
53c0a7d0d86fd533212fc581cf32c5cccadc294a,459.1503978720761
176bc8dd43cac4ba6a6d6a02ffdff69f551753ea,491.47215998758327
fb888df8e882e6c0d8422fbd16748fe087fba56a,570.7784162468226
6c508375be3ebcb0b6c52551760aebf3b08eeb9a,475.5816700902498
268cf78cf0732bf2305b70f7e0d213f9d4426fb9,500.54552710982534
d920d310fa85f5d607cddd3f366d1fb4901372da,491.6141481183811
362d6b57494e38fdb9d8081c65fcf4c95e1d1bd7,487.951652928553
15eee3ac96dc71dc59f1b5347631950a6c8fd4cd,464.461263853554
ba01e15e5a2f24d0dd9b724618655a329ad61213,461.39248874904996
dbeac2f05498472ec708163898309999efef03f2,382.2074683782808
31782322f561ad5f596f6ae148c8204fad23705f,479.39357418779275
bfd9561d59f723b856dbcc1ce674e11bba238a99,482.95244858010807
f9e9ba7cde4ffc2fe5abfac27bd6d9cb5111ba88,542.8598599847948
8b8e4fa6082f26f5676d2a45314fc89dcdad7076,448.71426136977465
825b9a5eb0d8725082051b41e082aed01dc9be7e,410.5792872557485
67d77c90ad21e26bfc94677547f6910b01dc1d32,431.8619609004334
5f6469e64a6bbc1d2ec35b37e18cb0a1f770776b,470.04390807669114
74271d115ce6ed32aa2aa834385200a606c62bce,358.75420820995754
6efd349903f7b391b6f920cc76de7b507258a8c9,415.3635306584231
e85ffa10d21d03b9b4e925b5808dde341be4a62e,500.2779493587244
c0934de7b64b1ea909ce77c97580606e18936874,614.7704011651479
f81906feca10f1eeb5153e9f662a06040dc795c9,546.124308647845
18aa57fa1865b2c449bcd32f44cec2cfd4d3fb53,421.68756030522127
2ad02e38865830766bb87531dcb154852364eb39,557.3205583681092
e2a2e25e4621145f30dd816bb0524080d0d0fe6e,500.3833852815539
f986cc713f62755c8e4e47a388f9775fe2f46b40,457.44963270595343
143481c553f2f07d71a7b02d4364cf716eb213c3,542.2363501510326
7c2c0ca131808098924fa3305efe67029c95e527,511.3424863848327
862074b9b6dcb5e90476279725b9d0aa991f1e86,409.80350850069664
a5873b09206a34e65ff84c5d12d27998701220b4,439.82631481488534
cc57d8d2de26ada1e07617bd66f8fd3f61f8b1ba,419.48765385936383
cd532929efcd6be773ba62fc83c631a77eb24e94,638.3918688596875
64a70bc39c408304ecb8e572765315a3896ff833,478.87398685009543
5573caf7f47589820461e64565f85c11bf9f122b,460.6272410205965
3d53dc66f180761ba5e2d28a300c8ef057d9ea7c,568.2528847502509
e7f989fad23aa525007003e7d1382ae56c9947f5,489.78490035654374
44b8f6f734d554fec0da2e60da8d27868798c802,482.55489672053824
ae0ce3518210a23804d30a83c92f5c2da6fe1382,460.9989990089086
34d6082a74330b3f5bc565fc573674afaa03f661,722.4311081100122
d25c087f96c3997d6328b953d4a710d27ef5838a,456.0142896629576
0e916480daf872f3cfd63c9decda513616804b6a,470.8156470110545
0aaabaee1a7130f1a6522f42e2cef0aaa3aa868c,477.2348027438916
1fc2ba4ee56a9fbd8fe1aaebbd17687e789e56ba,500.815283309112
e447d3f2d58677fd267d7a03f501ef642a1d4e06,406.6439930543251
fbe1950b1a096572f21ea11345473fefcba6c84c,441.47009449427287
e4dd5ac3ce6b422fba0210f939d5a23dbe4abd4d,498.90689111594116
c2254381cb8e8019e54099ee35eeb5fe7216f9a0,462.4783141544961
e34e38ff42f2e49861b2ba1efdf8c5f107f05fb3,478.6219822508752
48bb95f95bf1597bd67366fb50610ada3df98863,431.2960547910378
51ae593280f360e68b5400abcbb0d37f1ecade71,710.2096932988884
beda1ea661a72dd2f6014bc2103b0e3fdbf9cc12,483.4144829177761
d306f972ccb66cdd4b336af47af14e1bf8240cec,501.3786255081153
8a1a696322f3f7e0861982fbca06cdbb039832d9,491.2058448015042
6058199e6bda1e0af51a1186b65ff76d4fe4035c,534.287420450834
9ce7d4b53bf2eb3cad027dafeb62d9de6632a2c3,432.21967262860636
31a4df5d818242efa0d50309c9bd5e503d3811fe,464.25809500450225
89c71043264315c4e0eea0f8775363a12dc82061,406.7786468588342
81d76646552b14b85adb5d258e5a135fd7ddb86a,458.90493464966056
33de6b4f2bd10a91eb624b8d76424b8264d29a8d,477.5758678843129
b63eff83ebc02e1bc7a73477edda3b76a05571b6,499.1426673309787
c4a3b96cff4393b06246604527f1a558ad8b66b3,541.322182648752
dc284de80ad0db4a78bee253f995f0920e340cfa,474.5114648673711
45eab0d008b4971810ca4b2d7b735916d9991a9a,588.4909977887082
982fd0566d5924b506fe1477fda3513984c4c702,562.0629364841518
071406b9fa1692facfb35f7a9ce5106eae4ef6d1,495.5956526797585
4edfc1f4a0e7eb1d527d38c7bb3d3dddf6236042,435.000167744764
dd6b231790b9a80f5d1d6ee8aa5796249f008d50,476.7558399248992
8cadd025151167286941b7d4f113e0335e046bbb,581.5639169859046
412696b14eed4da0a81260862fbe1855d8fc75a1,510.855910295635
6629196865947bb489338e3fa1c9f0e56614ee72,500.9196639254278
b11e9bf8d068464d8d1ecef81cad5c24a3dd1d44,390.1512064065282
bff7d200b32aa005540af908fb325a46ca9bb742,395.2985231654822
22a2734a900eec40dd32ef379894cfafe40c63c6,494.9654602392522
edfe4f7961749b29d0bcb06933f1a8710846e116,456.72896234048716
5d42040f9935aff1dabc32c4f5a578148138e1af,422.6459657640124
bd01964e27b0e530ca458b382b07493aeb48a2ef,432.41875422137235
6588cdc7aef843b1775104bc38017bb3f808c7bc,447.40548092417475
8f355ce069b6da0b9a1f6890136dc7d7e1b00c44,597.9690412456573
1d705b7b461dfd626645d5df319ab733c1c1ca73,497.6850032917256
106b58912414f794e754883865bf6e4cf68adfbc,488.0258966562546
308f5a51e95317261a7d66fa83feaf3504542cbe,455.2181229100091
973c923e39db780e329a64c6049dc85d9be17978,426.09026238023455
19dd82f8d74cf3f076d24e9985dae14d95a9318a,473.3776820432753
0f5367ce6b0a0245b9a7d75b6e2321a092f2596c,432.03497200354883
7f9879b40a268318e2a969e73156aa9df7a48c13,525.3994250006458
3060b85e8d3e20b11f4391e64c6f916cede388c5,468.0027004810133
866d7784ed1380003929da44f965aef9339702f9,582.4124854618249
1b360e9099f37b95fd6fcf5fbcae9040dd2ec08c,458.9875282131825
032ef02de121b7ab5f2ee4ffab719f464050f862,499.7618072475139
68040110ffe6ecacbbff5e21086c8c416132a22c,480.06956700721565
f66562b958e6349449b87fea0a01fab214f6ec8b,361.19102155914055
beefc7a89a2d9882e5983d80e356f8b7c23994f7,481.23001871819554
82d7709a8445664e93038482fbfee478e8a40273,497.151543500201
e3929d32c498f8e45ae326017cf7c60308880d94,586.6040276565375
9da35674034a0a1373298436fdfb2f1d840a6da2,436.7216598283629
6d980e58439452168c46e569c5671e7820d0800b,509.0796718225522
0c48aad5141a6d61b2669d5c06360ecb9e8cba72,422.45808868487893
2f8e05c2d702db25093589b14295ab88abf009e0,516.9410898298204
407861b22074fd4b864404e8ef0942947c9ec7d7,492.051071125188
d426e04457c4fc8b4068a7da6805a7ab8e07224d,462.28000997701486
70aa6679bdb9627324f6626534a7709cdcbdb0f8,501.54076733638664
f5c04dc290d6706af8214800e25be19129dc9f7b,440.3331157338689
cd20ace0b8fb57cecb028764042f1c7851d39507,436.13546137924385
eb5f0ef501357740c2ac626bf1ce233475aa47af,481.7270368716869
0c64cd60003cdf47cf40d2f0ecd0a858eda864bf,478.11168360619297
383f9cdf1c3d46a2cd312345792cf74f15e4b746,540.8782427102095
c31fd3dfea200ab6d0b9c0cebad46b71a75bd0f8,500.5326922686611
fe23ba819708fa369addcf9e6dcc7657cab3a96a,470.4436155253768
ff9b660a4b5cec9244456ee346b17eaa0e891c5c,617.477909703178
c4e415962974bee4963519523194e05c3638dd39,518.7955782558083
d50835b7ccba559c85daac789b52a4dd31e98eb9,442.101753283765
b0e8139fa43e8c764878dcd69f3548d74353d838,465.29680116553146
e023d054a9a69d221946660afd3b8cabfcd05230,501.0595250984225
9284a89fdbdd88fe9877dad42e9984e7e2484e20,492.2167521667887
f4c4cee74ce9ede036564ef9b80aba39c768e126,408.20828758822597
b1b16d232ac65293996ef45fcac75a0fca3e7325,544.6263013209305
b8fb9eb73a9f599896d49678bdab39e07479b2ba,399.6383141750306
c04b0546f83b9eb90d11ca7597181b9ef956a80a,475.7930614540794
bee771ff249f080561ad1b67c3a0050a3ab89b32,477.35182422713524
b1cb99c8b63b442384c0af490ca27366e5a91489,492.5594526369844
809ec35d37a181001a42e6340709505e78a2c577,445.6347734540561
67da0b704f0c6cc6037509ab516aaaf58fd950b0,481.3880526533899
53a43fbdde0c7189e80b0eb49689cc0c076a78a4,450.18576691783517
4617bca8992d06315c5592eb69d2493ac7ddf543,466.7618355329923
60290f6053f0e9a625bc9d2f699ca507e8985292,395.27661041560043
1ac7d9f17dad3ee282009fcb7fd7d2f01e2d37e7,457.88211873452
89d16717c0a898a0955477e778e309036aa6e584,475.4232339018315
151d112bc6f05c1069b4b743f73f92a08826741e,469.0935398250694
a90416a3b247048aaff99c5f2f88a45e2dc20046,484.301588788255
4dff8608a5941c894c2f71aae910da722b5b2b2d,424.43934406028194
67833093fd0fde740199378acf55c33de750736f,467.5518463981294
23c6b7ea47102c0ba28ac805a03304d515494ecd,518.8946288801613
685dca4c01dd7f08db01bc8225f58e9fe0d2a4e8,504.2133897714393
1cd22b8d1afa3cb766a863c1bd25c5f2e724fd17,433.34496026283506
68b155dada9a40aafaaa7714e063a432dd8275d6,390.1264698788362
bd21086734939a7c2bc239854d12d7b8b2009fd6,461.8987988165083
4b324a03dd0297c66f2f390ab58e6c3c3b6fae16,620.1446171451735
04df4468d9913083f7984969a8b2892f210b4193,400.98877916160654
cc2a0d12abf9b0917d668bec85e91fafddac7c45,500.99416429819416
3c5e07f1980f7cd16cd801e5f1b4f02825274201,505.66259672441424
e9b1849607e9d8ab47b7fc39be369805313dda59,389.68216329747486
f4908c99ff49fb68410ac0d479e7def865dbff16,465.99039059352043
4fd6d0176a158a7e6c0e74ab3b5559ffad569413,479.56540582395314
8919315667eed33ef7df11b0dcfc40d6d69163b8,478.762159348418
0adec45c06749fe632ed2304c345b14418d15871,486.37102239099
95a22a438d6ae5aae37830d6a7fc74e75fc981af,443.0371786962943
27584421ac81833fb4ccf564a6fcdd4ac2b698be,557.2748262343657
e720fd525ae844a709b93fdb28f7914c48d8160d,525.6553836794008
24fa503c4c1225e71a37fe92b354c626e099cbb6,584.2265885967352
6af857c10637e8e60ee8723080d306cf45181a2f,616.1284253931569
4c8cc2e4ccbeb7ebe304ef51a89d671063a12b43,458.37495959379777
32901dff0d1bb61b99d0a34d55ef3c5c6b7bc30e,440.86813362103874
fe61cad7894d78b02178a3eb5ec99ffdb5351160,506.7322872586121
b47ef6a5c4acfbd675d3b3946bc23a9749703fdd,505.84603530134945
ddb9f7681e4b80dfff9ee296444d1294f55dd13c,457.3499820592947
3a9507cc35b592af5172dd8ebb28cc89827e3f68,417.958142137787
132375a118767bda43cef7d17fb9ee7e3910fda6,450.3182605550866
551f1885fa0f60bb05f612a39cafe53130ac961e,421.8816991297166
399626499b7dfe518b8a4a57b801dae132f325db,469.4346049654907
cc3750ac71c85cc688659b3eb20dc112738eb623,668.0898865830636
04239f2bf72cdc7e72a1c7a90711df6fc5f26da5,419.65129008085535
9c87e30e40e82eba487a7fb0b594eb881db74389,371.1720482282117
dfa9e94c4a431aff8ee89b047cc66d0c7e44988b,491.5400655647353
eb13a10d11465081642b5ae93ad1867dcd2d3b1e,437.1473361455455
f3931aca05bc6c99fe0c03619fc54098c0c515ef,510.6386829656962
16f6526457cc7d849c2a9829efa0e021c78353f0,491.67522259774296
74b0cbfbe74747c9780b564db3e624d3c19878a2,424.29145894330713
fc67a6d22a9d1beadaf42cd714789d5749800b19,418.9145447231232
d0c7acbad13d292e637f23633da232e29186e20c,440.51751773515593
b921a4ac834cc1109c06e7c1de9439c0daf16e06,525.8696311703079
e31ee5529458da77ca3239ca06f64465e737e454,428.36776730863215
7ca31b15ef53fe8e730b6e8ee804a78d8f823b4d,490.51225457733244
5c3b77931dd97f17e14c3bbf205173d36f09c6f0,465.63253006230207
07b1e3e8c1f33a4b6095ba6b1d17a147082a388f,546.7160045401051
b095a86f58a41adaf4197caac4b38de0a96a4058,467.2185484322451
05a25962f9f30d8544842ec3d79244e99d11017b,609.6572335196486
458f801c533d802e3655e9bbced52ee22826f197,467.3539952786094
03e6a7ed0af5b24ea57bb1bb6f37b17047637356,428.42113145594243
293ffd1359a352518d31928214161b644128851e,536.9875119217593
95068b8d72613d8b51b22243060dd50a498e4dbf,504.82394529596127
ab27d902b2db2bcaf5392dbc510e7e2e361d0e0d,385.863332713769
bf222e2161bef0e4bbbdd1e6afd8850d926aeea4,469.17403032949676
758e005c28f680380e79d7935f29ce42c3b49dfe,516.8115947862981
881348d182c96239cf7f78a13cefa5adb47fb752,472.10338105918265
e3fa80e14d38fffa4d278d65edd2c32b24019a9d,501.3085168770947
88bf2ee39f502979c06148c8ed9ad29b2df033a0,464.48195959548593
52a23c1eb5ea201859a91a6cb70114032878f7da,399.3343024683278
b9f5a1dead337185a7e8d1ed7b23e66bb1ef527a,546.6295769399283
7361dcd9f215eaa06f5ebb15438e19a7113cee0a,470.82001433703425
6dccb96a95dd55aeed519fcfaf84d26493df68fe,480.5000938037119
ec12ea01cda3dcf0c6271ea7140c656f4774264b,432.8624447397159
14c81f8ccbbef0ae638bcdbea9f0f81cb92d3588,530.1269923134694
c62671ce23840752f47d376866a2f2e0bb5a8248,477.3242643999666
131010225a14ea18fa1748a59efd6413fc0eb338,458.51832777140885
a2b095e8fed2a3edb2a751b5e1e71336757e278d,504.03902802197763
766e70bac5c7e88381749ba3f140e03132b0858e,415.47890685787485
92f75ecf86b6e027c977162cc4297db8d280b2be,465.046660004167
a2b2a641336472d368c2c4b2253e9455fd58d688,468.86375407400584
a3af6be26868494212d438ddc80ba11e55d7261c,563.0155603989011
a9442d2d488ad2b163e4b3b0904c5199ce2e6547,514.8386620052752
822f4e8f415d032b8f75c14aabc5dda8f2c9b352,494.7895293552469
defb13732108dd8d257e70b84e439d9020576209,487.0138739223106
44da0e8cd06e7ef15f8276bdf5a7ddd2af3c2bf4,506.2651012131568
8120c2970d5087725caa5d3d87fcfb24155d181b,378.3090115529609
b12028d5f6ded3e6efdc8a3ab0a397ea5b6973ce,541.0606160639384
95ced045710caddbab17dd0552eed9f15d76b4b8,616.5967916789141
629fba23b8937cd3f4ae214255cc9b01b601dc9d,516.9162146582935
17cafdecd37633480065ba97838ed940156e0a07,495.47424206499113
6c0dfc8194ddb5a42d67afaa87a147a3d8fd0280,511.13315434106966
39342260b5d0b77e66491fa443ba490d843c00f9,473.88005002799633
95dbcd144e591c2694acc9bc942726784469d0f8,483.3190307977271
5f553236d725160fdbff443604199b293f1f44ce,495.8783255379641
869b7dfefe247dfa859db744c33c2678411dd945,493.6707340951323
4f718d14fd2f4506b47f244ff6ba9989cf256207,519.755659497856
c910640a6e6c25b259dfcc4990f2899245e988ca,411.09280869762296
c9210ff822feac437edffb18dda200a8f3ea1a59,480.80190179312183
e18348afecf00cc3d88f3ba48351ce1843f220a0,475.4207191767876
5954217e13179b6043acc782e102668a2612a8e4,501.2537743832662
503bbd27536b36d78fcc9d01270dc1561b6b3c5e,439.13625352448906
1988c28e027eaf2dadcb8d877e3b4aeae6f59a71,465.6242033429799
ecc5e4f34e3b99b1b80f9e38a37b98a6e5d6a547,456.4012489234663
1b9c7df10bd386010ef382f8b2e1d7bf6b926a8a,477.31950089502214
1cc3c1c17bb9140df54ea70bc5af1fd7c6d8ab36,480.8455983711826
a7275f430267de859f35ff4b68e4a276e5be7279,463.36489679505104
5d8539ebe86a27c576d5f46bcba6ba71031a0143,486.568347590793
b6a3a8134c6800d7c966237626e820f8e4a0ceb8,444.16918493173654
870a45c11058f7dfab6d067039447ce546c208b4,500.72445042197523
f9c8ad4b150124d24c41211c5292ccc2c16e68e7,480.7239826203063
812dad3abf68e537e7a5f58627c83daea4375233,438.25121612995554
03d57928e7232e9c4ec2bbcd08b78d6848d77ff2,461.2484583706416
8b9fea02641babf2396079c6edfed9abb45117bf,460.5048388063379
b1cfb0fc5ea5e6e324f01264006ddf38c478a9e4,526.5546265857215
d8788a6c3e384b392b77f519451fed79c34453a2,600.9799014970554
1e6d53083bfb60a532c211edc06a3b3122eaa340,413.51683818063896
67c6e2c1d6737147e2585acdaad8d38d14c09c4f,463.8821992947287
1db27ec90efad017f1e8e8998389d75f98149663,433.24429365551754
ee22b8c134e9178600d57236685e0822b2034601,618.9367421799211
b03c5ebab160571176fd665bad3b559d23d28f4d,604.6574228304391
018c21da2ea1df6cc5d00ce480c48672c234ddb5,539.4312206850074
5a71e57629eb2d9b1281fa0acf78fc410f82233a,391.5135531386069
63add5acaf261ef36ff419c5cf3301d8b1a91b06,425.2578868991976
